timestamp,J1,J2,J3,J4,J5,J6
 0,  37.3680,  42.2100,    .9290,  87.5110, -52.0530, 126.5590
 8,  37.3680,  42.2100,    .9290,  87.5110, -52.0530, 126.5590
 16,  37.3680,  42.2100,    .9290,  87.5110, -52.0530, 126.5590
 24,  37.3680,  42.2101,    .9290,  87.5110, -52.0532, 126.5591
 32,  37.3680,  42.2103,    .9291,  87.5108, -52.0536, 126.5595
 40,  37.3680,  42.2106,    .9293,  87.5106, -52.0545, 126.5601
 48,  37.3680,  42.2112,    .9296,  87.5102, -52.0559, 126.5612
 56,  37.3680,  42.2120,    .9300,  87.5097, -52.0580, 126.5628
 64,  37.3679,  42.2131,    .9307,  87.5089, -52.0609, 126.5649
 72,  37.3679,  42.2147,    .9315,  87.5079, -52.0648, 126.5679
 80,  37.3678,  42.2168,    .9327,  87.5066, -52.0698, 126.5716
 96,  37.3676,  42.2267,    .9382,  87.5007, -52.0928, 126.5886
 104,  37.3676,  42.2267,    .9382,  87.5007, -52.0928, 126.5886
 112,  37.3675,  42.2313,    .9408,  87.4979, -52.1036, 126.5965
 120,  37.3674,  42.2368,    .9438,  87.4948, -52.1162, 126.6058
 128,  37.3672,  42.2430,    .9473,  87.4912, -52.1307, 126.6164
 136,  37.3671,  42.2501,    .9512,  87.4871, -52.1474, 126.6285
 144,  37.3669,  42.2582,    .9556,  87.4825, -52.1663, 126.6422
 152,  37.3667,  42.2672,    .9605,  87.4773, -52.1875, 126.6576
 160,  37.3664,  42.2772,    .9659,  87.4716, -52.2112, 126.6747
 168,  37.3661,  42.2883,    .9720,  87.4653, -52.2376, 126.6937
 176,  37.3659,  42.3005,    .9785,  87.4584, -52.2668, 126.7146
 184,  37.3655,  42.3139,    .9857,  87.4508, -52.2989, 126.7377
 192,  37.3652,  42.3285,    .9935,  87.4426, -52.3341, 126.7628
 200,  37.3648,  42.3444,   1.0019,  87.4337, -52.3725, 126.7902
 208,  37.3644,  42.3616,   1.0110,  87.4241, -52.4142, 126.8199
 224,  37.3628,  42.4215,   1.0424,  87.3908, -52.5609, 126.9238
 232,  37.3628,  42.4215,   1.0424,  87.3908, -52.5609, 126.9238
 240,  37.3622,  42.4444,   1.0543,  87.3782, -52.6174, 126.9636
 248,  37.3616,  42.4689,   1.0670,  87.3648, -52.6780, 127.0062
 256,  37.3609,  42.4950,   1.0804,  87.3506, -52.7427, 127.0516
 264,  37.3601,  42.5228,   1.0946,  87.3356, -52.8118, 127.1000
 272,  37.3592,  42.5523,   1.1097,  87.3197, -52.8853, 127.1514
 280,  37.3583,  42.5835,   1.1256,  87.3030, -52.9634, 127.2060
 288,  37.3573,  42.6166,   1.1424,  87.2854, -53.0462, 127.2636
 296,  37.3562,  42.6515,   1.1600,  87.2670, -53.1339, 127.3246
 304,  37.3550,  42.6883,   1.1786,  87.2477, -53.2266, 127.3890
 312,  37.3537,  42.7271,   1.1981,  87.2275, -53.3244, 127.4567
 320,  37.3522,  42.7680,   1.2185,  87.2064, -53.4275, 127.5281
 328,  37.3507,  42.8109,   1.2399,  87.1844, -53.5360, 127.6030
 336,  37.3490,  42.8559,   1.2624,  87.1615, -53.6499, 127.6816
 352,  37.3431,  43.0041,   1.3358,  87.0874, -54.0259, 127.9402
 360,  37.3431,  43.0041,   1.3358,  87.0874, -54.0259, 127.9402
 368,  37.3408,  43.0579,   1.3623,  87.0611, -54.1624, 128.0338
 376,  37.3383,  43.1137,   1.3898,  87.0341, -54.3042, 128.1309
 384,  37.3357,  43.1715,   1.4181,  87.0064, -54.4512, 128.2314
 392,  37.3328,  43.2312,   1.4473,  86.9782, -54.6033, 128.3351
 400,  37.3298,  43.2929,   1.4773,  86.9494, -54.7603, 128.4419
 408,  37.3265,  43.3563,   1.5081,  86.9202, -54.9220, 128.5518
 416,  37.3230,  43.4213,   1.5395,  86.8905, -55.0884, 128.6646
 424,  37.3193,  43.4879,   1.5716,  86.8605, -55.2593, 128.7803
