primitives,points,q_bp
movej_fit,"[array([ 446.38584424, -414.06139193, -322.4805168 ])]","[array([-1.46413236,  1.57738865, -0.08671155, -0.76756757, -1.18765899,
        0.03338207])]"
movel_fit,"[array([ 426.63902718, -453.36514182, -229.11202443])]","[array([-1.51294999,  1.54474152, -0.07277002, -0.74365853, -1.3334023 ,
        0.04719208])]"
movec_fit,"[array([ 407.94830282, -474.7796487 , -140.7399442 ]), array([1319.07691742,  137.3544731 , -287.06476707])]","[array([-1.54873833,  1.50721624, -0.09241049, -0.73747716, -1.45178361,
        0.08506008]), [-1.57460025, 1.48983553, -0.05587879, -0.73515315, -1.59659791, 0.07577201]]"
movec_fit,"[array([ 381.80695403, -543.00448994,   -6.20445403]), array([1207.35123292,  134.87343708, -318.88900123])]","[array([-1.59845486,  1.46315891, -0.0783081 , -0.75720952, -1.65758584,
        0.08959686]), [-1.61821136, 1.46389364, -0.05055524, -0.78175204, -1.73581602, 0.08529089]]"
movec_fit,"[array([ 365.84810692, -609.14318004,   77.3838399 ]), array([1103.35304554,  146.37814262, -354.05860892])]","[array([-1.63191408,  1.43666643, -0.05537104, -0.80752479, -1.78843856,
        0.08816978]), [-1.64483398, 1.42785304, -0.03121113, -0.83758937, -1.84781727, 0.07776711]]"
movec_fit,"[array([ 353.85961077, -671.48885285,  140.61010329]), array([1027.11783135,  159.95012203, -381.14423296])]","[array([-1.65326141,  1.41535866, -0.02217411, -0.86534038, -1.88586201,
        0.07923149]), [-1.66051347, 1.40531076, -0.01033398, -0.89615591, -1.9231052, 0.07708037]]"
movel_fit,"[array([ 342.58962545, -763.40054439,  228.09954448])]","[array([-1.67420177,  1.37836495,  0.0257574 , -0.9799821 , -1.9992709 ,
        0.06724956])]"
movec_fit,"[array([ 338.57759911, -811.48445345,  269.22400651]), array([ 800.41367187,  203.2145559 , -453.62536659])]","[array([-1.6807864 ,  1.36081823,  0.06348165, -1.04746565, -2.04342256,
        0.06518981]), [-1.68887646, 1.34303123, 0.09547122, -1.12476699, -2.07543771, 0.05654417]]"
movec_fit,"[array([ 331.62418138, -899.85648942,  342.1035363 ]), array([ 683.36366437,  213.32341822, -477.38619882])]","[array([-1.69264537,  1.33088226,  0.1483637 , -1.18347786, -2.09698746,
        0.05942207]), [-1.70055767, 1.31578299, 0.19124268, -1.24651149, -2.10729071, 0.06108463]]"
movec_fit,"[array([ 319.96955728, -976.39070531,  407.26855735]), array([ 568.38063366,  204.54313938, -484.89176868])]","[array([-1.70833313,  1.30636504,  0.2634553 , -1.29564175, -2.11210067,
        0.0708286 ]), [-1.72292596, 1.2847094, 0.31181892, -1.34210102, -2.10470448, 0.08797937]]"
movec_fit,"[array([  284.79107067, -1058.59552169,   502.40431154]), array([ 392.17321027,  135.51686088, -453.18272337])]","[array([-1.74320869,  1.28355242,  0.47581955, -1.40160809, -2.11158407,
        0.10763593]), [-1.79471439, 1.19810374, 0.50722501, -1.41912869, -2.07546468, 0.2046567]]"
movec_fit,"[array([  211.9326783 , -1085.86761146,   621.27381686]), array([ 300.66846453,   63.96676574, -410.17698354])]","[array([-1.80749241,  1.21511485,  0.62473747, -1.45539815, -2.12594723,
        0.19374954]), [-1.8266206, 1.21002343, 0.72000018, -1.48061435, -2.1709317, 0.20597446]]"
movec_fit,"[array([  156.5035337 , -1059.51710759,   718.92587959]), array([ 2.40102855e+02, -8.32190468e-02, -3.69594600e+02])]","[array([-1.84194991,  1.17659367,  0.73392045, -1.49927807, -2.19938261,
        0.21901254]), [-1.85178001, 1.15576651, 0.78088711, -1.52316689, -2.23418459, 0.21997249]]"
movel_fit,"[array([   98.82110005, -1005.83023995,   852.48784623])]","[array([-1.8770766 ,  1.14176851,  0.9147869 , -1.60842435, -2.29106424,
        0.17978361])]"
